KodKlienta;I;II;III;IV;V;VI;VII;VIII;IX;X;XI;XII
05072;02;URY;4;3;3;6;4;6;10;6;5;4;3;4
05073;03;URU;7;4;5;9;10;12;12;12;7;6;4;7
05074;03;MOK;5;4;7;6;9;12;12;11;7;8;3;4
05075;04;SRO;8;6;7;11;9;13;19;14;12;8;5;6
05076;03;WAW;6;4;7;9;9;13;12;11;7;9;3;6
05077;02;TAR;4;3;2;6;4;8;8;7;4;4;4;3
05078;04;URU;8;7;9;13;13;12;20;17;11;13;8;6
05079;01;SRO;1;1;1;3;3;4;4;4;3;2;1;2
05080;03;URU;7;8;7;8;11;14;19;13;9;8;7;9
05081;04;MOK;10;5;10;8;13;16;22;12;8;14;10;8
05082;03;BIE;3;5;6;9;6;12;13;11;6;6;7;4
05083;04;WES;10;7;10;10;11;13;17;16;13;13;5;4
05084;04;URY;10;10;9;14;13;12;18;12;13;9;9;6
05085;02;WLO;2;3;3;4;6;7;10;6;6;4;3;2
05086;02;OCH;3;4;2;5;5;8;9;7;4;5;4;2
05087;02;SRO;4;2;4;4;4;8;10;6;6;6;4;4
05088;06;TAR;6;9;12;13;12;21;28;23;19;20;8;6
05089;03;URU;3;3;4;7;7;10;13;11;6;8;5;6
05090;02;BIA;3;3;4;5;5;7;9;7;6;4;2;3
05091;03;WIL;5;5;3;9;7;9;15;12;9;6;5;3
05092;03;URY;5;4;6;8;6;10;16;10;6;8;5;4
05093;04;WAW;7;6;7;12;12;14;19;18;12;10;4;7
05094;03;WAW;3;5;5;10;7;13;15;10;8;10;4;6
05095;03;PRA;6;5;7;8;8;9;12;11;6;10;3;6
05096;01;WIL;1;2;1;3;3;3;5;3;2;3;2;2
05097;03;WAW;3;6;4;9;9;12;15;13;8;10;3;7
05098;01;WAW;2;1;2;2;2;4;4;4;2;3;1;1
05099;04;BEM;7;8;9;13;12;14;19;15;11;12;4;9
05100;01;URY;2;1;1;2;3;3;4;4;2;3;2;2
05101;02;PRA;3;4;3;6;4;8;9;6;6;6;4;3
05102;03;WIL;5;6;7;10;10;13;15;9;8;8;7;4
05103;04;BEM;8;7;7;11;13;18;21;12;11;9;5;9
05104;04;ZOL;4;10;10;14;9;16;18;12;12;9;6;6
05105;01;WES;1;1;2;2;3;3;4;3;3;2;2;1
05106;03;REM;4;5;7;7;10;10;15;11;10;10;7;4
05107;05;WAW;10;5;12;13;12;15;25;21;15;16;6;6
05108;01;REM;2;2;2;3;3;3;4;3;3;3;1;2
05109;03;PRA;3;7;7;6;9;13;14;12;8;8;3;6
05110;04;PRA;4;10;7;9;11;17;18;13;14;13;9;9
05111;02;WOL;3;2;2;4;5;6;8;6;4;6;4;2
05112;03;REM;6;5;6;8;7;13;12;11;9;7;5;3
05113;02;PRA;3;2;3;5;5;6;9;7;4;5;2;3
05114;05;PRA;9;11;5;16;17;20;20;22;11;15;5;6
05115;03;WES;6;6;4;9;9;13;14;9;8;9;3;5
05116;03;ZOL;6;6;3;9;9;11;14;11;8;6;3;6
05117;04;WES;8;9;10;12;14;13;18;17;9;8;7;10
05118;03;REM;6;6;4;9;9;11;16;10;7;9;3;5
05119;02;ZOL;3;2;3;5;4;8;8;7;5;5;3;3
05120;03;REM;3;3;5;8;9;12;14;12;10;9;7;6
05121;01;REM;1;2;2;2;2;4;4;3;2;2;1;1
05122;06;WIL;9;8;8;15;14;22;25;21;20;16;7;12
05123;01;TAR;2;2;2;3;3;4;5;3;3;3;1;2
05124;01;WAW;1;2;1;3;2;4;5;3;3;2;2;2
05125;03;OCH;5;7;4;6;7;10;16;9;7;8;6;5
05126;06;MOK;9;12;6;12;12;18;28;26;15;15;13;9
05127;07;REM;8;8;14;15;18;23;34;25;14;15;13;9
05128;01;REM;2;1;2;2;2;3;4;3;2;3;1;2
05129;04;BIE;7;8;6;8;11;13;20;13;9;14;4;4
05130;04;WES;8;7;8;8;9;18;21;18;13;11;7;5
05131;04;SRO;9;6;5;8;11;12;19;13;10;13;8;5
05132;04;ZOL;8;9;9;12;12;16;19;15;9;13;10;6
05133;03;PRA;4;3;4;6;7;9;15;12;10;10;3;5
05134;04;BIA;4;6;10;12;8;15;21;14;12;9;6;10
05135;03;WIL;3;5;6;9;8;11;16;10;7;10;7;6
05136;01;BIE;2;1;2;3;2;4;4;3;2;3;1;2
05137;02;WLO;2;3;3;5;4;8;9;7;5;6;2;4
05138;04;WES;6;7;9;8;12;14;20;16;8;11;6;7
05139;03;WIL;3;6;7;7;6;10;12;11;8;10;7;3
05140;04;PRA;9;9;8;12;11;15;17;15;10;9;9;10
05141;02;ZOL;4;4;4;5;5;6;10;6;6;5;3;2
05142;05;BEM;5;11;8;15;16;19;22;19;12;10;5;10
05143;03;URY;6;7;7;6;10;12;14;9;6;7;6;3
05144;03;URU;6;6;3;9;7;12;16;11;6;7;6;4
05145;04;WOL;4;7;9;13;12;17;20;13;14;8;10;9
05146;05;PRA;8;8;11;17;11;16;22;19;17;16;9;11
05147;04;WIL;9;5;7;10;14;14;17;13;14;13;10;10
05148;02;ZOL;2;4;3;6;5;6;8;8;5;4;3;3
05149;01;MOK;2;1;2;3;3;3;4;3;3;3;1;2
05150;02;OCH;2;2;2;4;6;7;8;6;6;5;3;3
05151;03;MOK;6;6;3;10;6;11;15;10;10;8;5;5
05152;02;TAR;3;4;4;6;4;6;8;6;4;5;4;4
05153;03;REM;4;3;5;7;6;10;15;10;7;8;6;5
05154;04;BEM;7;9;5;9;8;17;18;15;9;9;5;8
05155;03;WES;3;3;4;8;9;9;13;12;8;6;7;5
05156;02;WOL;2;4;4;4;5;8;8;8;5;5;3;2
05157;03;WLO;7;6;6;10;7;9;14;13;10;8;6;6
05158;03;URU;7;7;5;8;7;10;16;9;10;8;5;3
05159;04;TAR;9;10;10;13;8;13;18;17;13;13;6;10
05160;05;BIA;10;10;7;12;12;20;22;19;16;11;12;12
05161;03;REM;5;4;7;6;7;9;14;13;7;7;6;4
05162;02;WOL;2;2;2;6;5;7;10;6;6;5;2;3
05163;03;WLO;3;5;4;8;10;10;14;9;8;8;4;5
05164;03;WAW;4;3;7;10;7;10;15;9;7;7;3;3
05165;04;TAR;7;7;6;8;10;17;21;17;13;12;7;4
05166;03;WIL;5;5;7;6;9;10;15;9;9;6;5;7
05167;02;PRA;3;2;3;4;4;7;8;8;5;4;3;4
05168;03;WLO;4;5;7;6;9;13;12;13;9;10;7;4
05169;04;WIL;5;9;4;12;9;12;19;12;14;13;8;6
05170;03;WIL;3;6;6;7;10;13;14;12;8;8;7;6
05171;05;BIA;10;10;9;12;14;22;20;17;10;14;9;10
05172;06;WLO;12;7;11;20;19;21;27;23;18;17;13;12
05173;06;REM;8;11;14;19;13;22;25;22;16;15;12;12
05174;04;PRA;8;7;7;10;10;18;16;13;14;11;10;4
05175;03;WLO;7;6;7;6;8;10;13;12;6;8;5;7
05176;04;URU;7;9;4;14;11;15;21;17;10;8;9;8
05177;02;WES;3;4;2;6;4;7;10;6;6;6;2;3
05178;02;SRO;3;4;2;5;6;7;10;8;4;4;4;4
05179;03;WOL;3;7;5;8;6;12;14;12;10;6;7;5
05180;03;PRA;4;4;7;8;7;12;12;10;9;7;6;3
05181;02;BEM;3;3;2;5;5;8;9;7;6;5;3;3
05182;07;OCH;10;10;12;14;21;22;30;27;20;18;13;8
05183;03;WLO;4;3;6;8;10;9;12;11;9;8;4;5
05184;04;SRO;10;4;6;10;11;12;22;16;10;11;9;5
05185;01;ZOL;1;1;2;2;3;3;4;4;2;3;2;1
05186;05;SRO;7;9;7;15;15;22;23;22;11;16;9;9
05187;07;BIA;11;11;14;20;18;23;33;24;15;14;13;13
05188;05;WAW;10;6;8;11;15;18;23;22;17;17;12;11
05189;07;WES;13;8;10;22;21;21;28;25;19;17;9;15
05190;03;URY;4;5;5;6;6;10;16;10;10;6;6;7
05191;03;MOK;7;4;3;6;7;11;13;11;9;8;5;6
05192;05;PRA;9;5;10;13;15;21;20;20;12;17;8;12
05193;03;BEM;6;6;5;7;8;13;15;10;9;8;6;5
05194;02;MOK;3;4;4;4;6;7;10;6;4;5;3;2
05195;02;PRA;3;4;3;6;5;6;10;6;6;6;2;3
05196;03;OCH;3;6;7;10;7;13;13;9;8;6;3;7
05197;03;REM;7;7;5;8;9;13;16;10;9;9;5;5
05198;03;URU;3;3;5;9;7;11;14;10;10;6;7;7
05199;03;BIA;7;7;6;9;6;12;14;11;8;10;5;5
05200;04;BEM;4;5;5;12;9;15;22;13;10;13;9;10
05201;03;WOL;4;6;3;8;10;11;14;12;9;6;3;3
05202;01;URU;2;2;2;2;3;4;4;3;3;3;2;2
05203;03;WOL;3;7;5;7;9;11;12;9;6;8;3;7
05204;04;WLO;9;4;5;13;14;13;17;14;14;8;6;9
05205;03;WOL;5;4;4;9;10;13;12;9;6;8;5;5
05206;02;WLO;4;2;2;6;6;7;10;6;6;6;2;2
05207;02;WES;3;4;4;5;5;8;9;8;6;6;3;3
05208;04;TAR;7;5;9;11;9;14;21;13;8;14;10;8
05209;02;WAW;2;2;4;6;5;7;9;6;5;4;2;3
05210;03;TAR;5;3;6;9;9;10;14;13;10;9;3;6
05211;02;WES;4;4;3;5;5;8;10;7;5;6;2;2
05212;02;MOK;2;4;3;6;4;8;10;6;4;5;3;2
05213;04;SRO;10;4;4;10;13;15;19;14;11;14;6;6
05214;03;PRA;7;5;4;7;7;12;16;13;7;10;3;6
05215;01;WIL;2;1;2;2;3;3;5;4;2;2;1;2
05216;04;URU;6;10;6;14;13;17;22;17;11;10;9;7
05217;02;OCH;4;2;4;6;5;8;8;8;6;6;4;3
05218;01;WAW;1;2;1;2;3;4;4;4;2;2;1;1
05219;01;SRO;1;1;2;3;3;3;5;3;2;2;1;1
05220;04;WES;4;8;10;11;9;15;20;14;11;8;8;7
05221;04;MOK;4;8;10;9;8;15;17;12;8;11;7;5
05222;02;URY;3;3;4;5;4;7;10;6;5;5;2;4
05223;05;BIA;11;12;5;11;11;18;24;17;12;10;5;9
05224;07;MOK;11;9;13;18;16;28;36;21;15;22;14;15
05225;04;URY;8;8;6;12;11;12;21;13;13;11;4;7
05226;01;URU;2;1;2;3;2;3;4;3;3;2;2;2
05227;03;WIL;7;6;5;7;8;11;12;13;7;8;5;3
05228;02;WAW;2;2;3;5;6;6;9;6;4;4;3;4
05229;03;ZOL;3;3;7;7;8;10;13;12;9;9;3;5
05230;04;SRO;10;7;8;14;14;15;18;13;13;12;8;10
05231;01;WIL;1;1;1;3;3;3;4;3;2;3;2;2
05232;02;BEM;2;2;2;4;5;8;10;7;4;4;3;2
05233;02;BIA;4;2;3;6;5;6;9;7;5;6;3;4
05234;06;BIA;10;10;10;16;14;20;26;22;17;15;11;10
05235;06;OCH;13;12;14;12;19;19;24;22;14;14;10;13
05236;02;WAW;4;4;4;4;4;7;10;6;4;5;4;3
05237;04;BIE;9;7;9;10;10;14;22;13;11;8;8;4
05238;02;PRA;3;3;4;6;4;6;9;7;5;4;4;3
05239;02;WAW;2;2;4;5;6;8;8;8;4;6;4;2
05240;04;URU;10;8;4;12;13;18;22;15;13;10;4;10
05241;02;BIA;4;2;3;5;4;6;10;7;4;5;4;2
05242;02;WES;2;4;2;5;5;8;9;6;4;4;3;3
05243;02;ZOL;3;2;3;6;4;8;9;7;4;5;4;2
05244;02;WOL;4;3;4;6;6;6;10;6;4;4;3;3
05245;04;WLO;8;5;6;14;10;12;19;16;11;11;6;7
05246;01;BIA;1;2;2;3;3;3;5;3;3;3;1;1
05247;03;BEM;7;6;4;8;7;13;16;13;9;9;7;7
05248;02;BIE;4;2;4;4;5;8;9;7;6;4;4;3
05249;03;OCH;6;6;7;9;7;10;12;11;8;10;4;3
05250;01;BIE;2;1;2;2;2;3;4;3;3;2;1;1
05251;04;URU;8;6;8;13;14;16;18;16;13;13;10;9
05252;02;BIA;3;3;2;4;6;7;10;6;6;4;4;4
05253;04;OCH;5;4;6;10;9;12;16;17;10;10;8;9
05254;01;WAW;2;1;2;3;3;4;5;3;3;3;2;1
05255;05;OCH;7;10;10;15;15;16;26;20;10;17;6;8
05256;05;REM;11;5;10;13;13;17;21;16;15;14;8;11
05257;03;PRA;4;7;7;8;9;10;13;10;9;7;5;3
05258;07;BIA;10;14;8;17;22;29;28;27;19;15;11;15
05259;02;MOK;2;2;3;5;5;7;8;8;4;4;3;4
05260;04;ZOL;4;9;9;10;9;12;21;13;9;13;6;5
05261;02;SRO;2;2;3;6;6;6;10;8;4;6;3;4
05262;05;BEM;8;12;11;17;15;18;24;18;17;14;7;8
05263;04;URU;9;8;7;9;11;15;17;13;8;9;8;7
05264;05;BIE;6;12;8;15;17;17;21;16;11;17;10;8
05265;04;BIE;10;7;7;12;13;17;16;18;10;9;5;4
05266;04;REM;10;7;6;14;10;14;17;15;9;10;6;4
05267;04;ZOL;5;4;10;9;11;14;16;13;10;14;6;6
05268;02;OCH;4;3;2;6;4;7;8;8;6;6;4;2
05269;02;OCH;3;2;4;4;5;6;9;6;5;6;4;3
05270;04;BEM;10;7;4;11;9;15;21;16;8;10;9;6
05271;04;BEM;9;8;8;10;10;18;19;14;10;8;10;5
05272;04;WAW;4;7;8;10;11;15;18;15;13;13;6;8
05273;04;REM;10;9;6;13;8;14;19;15;12;9;7;4
05274;03;BEM;3;6;7;6;6;9;16;9;10;9;5;4
05275;02;URU;2;2;4;4;6;8;8;6;4;5;2;2
05276;03;WOL;7;6;3;9;7;10;15;10;7;7;6;4
05277;02;WES;2;3;2;6;6;6;8;6;4;4;4;2
05278;03;WAW;4;6;5;7;9;10;12;9;7;7;7;3
05279;05;TAR;8;5;7;16;12;22;26;18;12;12;10;12
05280;04;WLO;7;9;9;12;13;12;18;16;14;13;4;4
05281;02;BEM;2;3;2;6;6;8;10;7;6;6;3;2
05282;01;TAR;1;2;2;3;2;4;5;3;3;3;2;1
05283;04;URU;6;4;10;9;12;18;18;18;10;8;6;6
05284;04;BIE;9;4;10;10;13;13;19;17;9;13;7;5
05285;07;TAR;10;10;9;14;19;21;31;28;17;19;14;15
05286;04;BIE;7;4;7;9;8;14;21;18;13;14;8;6
05287;03;REM;5;4;3;9;8;12;14;10;9;7;7;3
05288;03;ZOL;7;4;3;9;10;9;14;11;9;8;6;4
05289;04;BIE;5;7;5;13;9;17;22;18;13;8;6;7
05290;04;PRA;10;5;8;10;10;15;16;12;10;14;8;5
05291;02;OCH;4;4;3;6;5;6;8;8;6;4;2;3
05292;03;OCH;7;4;7;7;8;11;15;13;10;8;6;5
05293;03;WIL;3;5;5;9;8;9;12;12;10;8;7;3
05294;02;URU;2;4;3;4;6;7;8;7;5;5;4;2
05295;06;URY;11;11;14;19;15;26;25;18;20;18;8;12
05296;04;OCH;7;8;10;8;10;16;17;13;13;11;10;8
05297;03;WOL;7;7;3;9;8;12;12;10;9;7;3;6
05298;01;WIL;1;1;1;3;2;4;4;3;3;3;2;2
05299;01;URU;1;2;2;2;3;3;4;4;2;2;1;1
05300;04;WES;9;5;6;13;11;16;18;14;13;11;5;9
05301;07;OCH;11;15;10;20;17;22;33;28;22;14;15;9
05302;04;WES;10;8;5;12;12;17;19;17;14;14;9;6
05303;04;URU;9;6;7;14;11;14;21;13;14;9;5;9
05304;04;REM;4;8;6;11;8;12;21;14;14;12;7;5
05305;01;WAW;2;1;2;3;2;3;4;3;3;3;2;2
05306;03;PRA;3;5;4;8;7;9;15;12;6;9;4;4
05307;04;WIL;8;4;7;12;14;15;19;12;10;11;8;9
05308;02;BEM;2;2;2;4;5;8;9;6;4;4;2;4
05309;01;PRA;1;2;2;3;3;3;5;4;2;2;1;1
05310;03;WLO;7;5;6;6;7;12;15;13;8;8;7;5
05311;03;ZOL;5;3;3;8;7;12;14;9;8;7;7;3
05312;04;ZOL;5;7;6;11;12;13;21;14;9;8;7;7
05313;02;WAW;3;4;2;6;6;8;10;6;5;6;4;4
05314;05;ZOL;5;11;6;14;13;22;26;17;13;14;10;7
05315;02;BIE;2;4;4;4;6;8;10;6;4;4;4;2
05316;04;WLO;10;8;9;11;9;14;21;15;11;8;8;10
05317;02;PRA;3;2;3;6;5;6;10;8;4;5;2;2
05318;03;WES;5;5;5;8;9;9;15;13;7;6;7;4
05319;03;REM;5;6;4;6;7;10;15;13;9;10;6;7
05320;03;BIA;6;7;5;7;6;12;13;12;9;7;5;6
05321;03;URU;3;7;4;9;6;10;12;10;6;8;5;5
05322;03;SRO;4;7;4;8;8;9;16;12;6;9;3;7
05323;04;WIL;8;8;10;14;14;12;20;18;8;14;9;9
05324;05;ZOL;11;5;11;11;11;20;27;20;16;14;5;10
05325;07;URY;15;10;8;17;20;29;36;24;15;16;14;12
05326;01;URU;2;1;1;3;3;4;5;4;3;3;2;1
05327;03;WAW;3;5;5;7;6;10;12;12;10;9;7;7
05328;05;URY;8;11;8;12;17;15;25;18;10;17;7;7
05329;04;PRA;5;9;4;9;11;17;19;17;9;12;6;6
05330;06;WAW;7;8;13;19;20;23;27;23;14;20;7;11
05331;01;WIL;1;1;1;2;3;4;4;4;3;3;1;2
05332;01;SRO;2;1;1;3;3;4;4;3;2;2;1;1
05333;03;WIL;4;3;6;9;6;13;16;11;6;10;7;7
05334;04;BIE;5;5;5;9;10;15;21;14;10;13;7;10
05335;07;REM;11;14;9;18;15;29;36;28;20;17;9;13
05336;02;WAW;2;4;2;4;6;8;8;7;4;4;4;3
05337;04;PRA;6;10;7;12;11;16;19;18;9;9;6;4
05338;03;URU;7;7;7;9;8;10;16;11;10;10;7;3
05339;02;WIL;3;3;4;4;6;8;10;8;6;5;3;4
05340;04;REM;4;10;6;9;12;15;22;14;11;10;6;10
05341;05;ZOL;12;8;12;16;13;15;20;19;15;17;12;6
05342;03;WES;5;5;3;7;7;13;12;11;10;7;3;7
05343;03;MOK;5;7;7;6;9;12;13;13;10;7;6;7
05344;05;WAW;5;11;8;15;17;19;27;20;17;11;10;7
05345;01;WIL;2;1;2;3;2;4;4;3;3;3;1;2
05346;05;URY;5;8;5;14;13;19;26;22;13;17;10;5
05347;03;OCH;7;3;4;8;9;13;12;12;10;7;6;4
05348;04;WLO;9;4;9;8;12;13;16;16;14;13;4;8
05349;03;BIE;3;6;7;10;6;10;12;10;6;8;4;7
05350;04;URU;9;6;10;11;13;17;19;18;13;13;8;6
05351;03;BEM;5;6;7;10;10;11;12;10;10;9;7;6
05352;05;OCH;6;8;7;16;11;17;26;17;15;16;5;11
05353;02;WES;4;3;3;6;4;6;8;7;5;4;3;4
05354;01;BEM;1;1;2;3;3;4;4;3;2;2;1;1
05355;04;REM;9;7;10;10;11;16;17;17;14;14;5;9
05356;06;SRO;8;11;8;19;12;18;31;23;12;16;12;14
05357;02;BIE;2;3;3;5;5;6;9;6;6;4;2;4
05358;04;URY;8;5;8;14;8;18;16;13;9;8;8;6
05359;05;OCH;8;6;5;10;11;15;27;19;14;11;8;6
05360;03;MOK;6;5;3;8;8;9;12;12;7;10;4;6
05361;04;WLO;9;9;5;12;11;18;17;13;12;13;9;7
05362;04;WOL;9;6;4;10;13;18;19;18;10;8;4;9
05363;05;WIL;8;9;6;13;12;22;21;19;16;15;9;6
05364;03;WLO;4;7;7;6;7;9;12;11;7;8;6;7
05365;04;WIL;4;9;5;13;12;13;17;17;8;13;10;7
05366;03;REM;7;3;6;6;6;12;15;12;10;9;4;4
05367;04;URU;8;6;10;12;8;12;17;15;8;14;10;8
05368;05;SRO;11;12;10;15;16;15;24;16;14;17;12;9
05369;03;ZOL;4;3;7;9;7;10;15;10;10;9;7;3
05370;04;WLO;5;10;7;8;14;15;22;12;8;12;6;5
05371;03;URY;6;4;7;6;8;9;13;9;6;10;3;4
05372;01;REM;2;2;1;3;3;4;4;4;3;3;1;1
05373;03;ZOL;6;3;5;8;6;12;15;10;9;10;3;3
05374;03;REM;3;3;6;8;9;9;16;12;10;6;6;7
05375;05;PRA;12;12;5;15;11;17;21;16;15;10;6;9
05376;01;BIE;2;2;2;2;3;3;4;4;3;3;1;1
05377;01;REM;2;1;2;3;2;3;5;3;2;2;1;1
05378;03;WLO;6;3;3;6;10;12;14;9;8;9;3;4
05379;03;REM;6;5;7;6;9;11;15;10;9;10;7;4
05380;07;REM;12;13;11;15;19;21;34;25;20;17;8;15
05381;04;MOK;5;7;5;10;14;14;16;17;13;10;7;9
05382;02;WLO;3;4;4;5;5;6;8;6;5;4;3;2
05383;04;OCH;5;7;10;8;8;14;17;16;10;12;6;10
05384;01;MOK;1;1;1;2;2;3;5;4;2;2;2;1
05385;04;MOK;8;4;10;8;8;12;19;13;8;8;6;6
05386;01;OCH;1;2;2;3;3;3;4;3;3;2;2;2
05387;03;WLO;5;4;7;10;10;9;14;13;9;10;7;4
05388;02;WOL;2;2;3;6;6;8;8;8;6;5;4;3
05389;06;WIL;10;14;10;14;12;18;28;23;17;14;12;9
05390;02;URY;3;4;4;6;5;8;10;7;6;4;2;3
05391;04;WOL;9;7;5;12;11;15;21;13;11;14;4;6
05392;03;WAW;7;6;5;7;9;9;16;12;9;9;6;3
05393;04;SRO;9;4;9;11;9;14;22;15;11;13;7;10
05394;04;OCH;5;9;8;10;10;16;20;17;11;12;10;7
05395;03;WES;5;4;7;6;6;9;16;10;10;7;4;7
05396;03;URU;5;4;7;9;8;10;13;11;6;7;4;6
05397;03;WAW;3;4;7;7;6;9;14;12;7;10;5;4
05398;04;WLO;5;8;5;13;11;18;19;15;9;13;4;8
05399;01;URY;1;1;2;3;3;4;5;4;3;3;2;2
05400;02;REM;4;3;4;6;5;8;10;6;5;6;4;2
05401;07;URU;11;11;13;22;19;22;28;24;22;17;7;10
05402;03;BEM;4;5;6;9;9;12;15;12;10;7;5;5
05403;04;WIL;8;9;4;12;11;13;22;17;13;12;8;6
05404;03;WIL;5;7;5;9;8;9;12;12;10;7;5;6
05405;04;TAR;9;5;10;14;11;15;20;15;14;14;8;5
05406;03;MOK;5;3;5;9;10;13;15;9;10;8;5;7
05407;06;MOK;7;14;6;13;19;24;25;22;18;14;10;12
05408;03;TAR;6;5;4;10;6;10;13;10;9;9;5;3
05409;05;WAW;10;5;6;15;14;19;23;21;11;17;7;5
05410;03;MOK;4;4;4;6;8;9;16;11;10;6;6;5
05411;04;WLO;9;5;7;8;8;14;20;13;8;13;9;6
05412;04;BIE;9;7;7;8;14;12;22;14;13;9;8;7
05413;03;BEM;6;4;7;10;8;10;12;11;7;6;3;7
05414;01;TAR;2;2;2;2;2;4;4;3;2;2;1;2
05415;02;TAR;2;3;3;5;4;8;10;8;4;6;4;3
05416;02;BEM;3;2;4;4;6;8;9;7;5;4;2;4
05417;04;OCH;9;7;9;11;10;12;16;13;10;9;10;10
05418;05;URY;5;7;8;12;14;20;24;22;12;12;6;6
05419;03;WOL;7;4;4;8;8;13;13;11;7;8;6;6
05420;04;BEM;8;6;7;11;11;14;17;12;10;8;9;8
05421;01;PRA;1;1;1;2;2;4;5;3;3;2;1;1
05422;05;WLO;7;12;12;13;17;20;20;22;16;15;7;7
05423;06;OCH;12;11;10;15;12;20;25;23;14;20;14;12
05424;03;WIL;7;6;5;6;9;11;16;10;6;10;3;7
05425;06;SRO;7;13;11;16;20;25;31;24;16;17;12;7
05426;05;WAW;8;9;9;16;16;20;20;22;14;17;7;5
05427;04;URY;4;9;9;9;11;18;17;15;12;8;7;8
05428;05;OCH;5;7;7;12;16;17;25;21;15;16;6;11
05429;04;ZOL;6;6;9;13;12;18;22;18;14;11;5;7
05430;04;MOK;8;4;9;14;8;16;21;17;13;13;4;5
05431;03;SRO;7;6;3;6;9;10;15;10;10;6;6;6
05432;01;BIE;2;1;2;3;2;3;4;4;2;3;2;2
05433;04;OCH;8;9;10;8;9;14;20;15;10;8;9;6
05434;03;WIL;6;7;5;6;8;11;12;10;9;9;4;5
05435;03;WLO;5;6;4;9;6;10;15;12;10;10;3;7
05436;04;BIA;7;10;9;14;10;18;20;18;14;8;6;4
05437;01;WAW;2;1;2;2;2;4;4;3;2;2;2;1
05438;01;REM;2;1;1;2;3;3;4;4;2;3;2;2
05439;02;URY;3;3;4;4;6;6;8;6;6;5;2;4
05440;02;BIE;3;4;3;4;4;7;8;6;6;6;4;4
05441;04;REM;10;9;9;10;13;18;17;18;9;10;6;4
05442;04;TAR;7;9;9;12;14;12;19;12;13;14;7;8
05443;01;URU;2;1;1;2;3;3;4;3;3;3;2;2
05444;01;REM;2;1;1;2;2;4;5;3;3;3;1;1
05445;03;WLO;7;3;7;7;9;13;15;11;6;10;5;7
05446;03;ZOL;7;5;4;6;7;9;15;10;8;9;4;7
05447;04;WES;8;9;5;9;12;17;16;14;12;8;9;5
05448;04;WOL;7;4;5;14;14;16;20;18;12;10;4;10
05449;04;WOL;4;7;5;13;14;16;20;17;14;9;5;6
05450;04;BEM;9;5;7;14;8;15;20;16;11;11;8;10
05451;04;ZOL;4;10;6;14;13;17;17;14;9;14;9;7
05452;03;OCH;3;7;4;9;7;12;16;10;6;7;3;6
05453;06;WIL;11;9;12;16;19;25;24;20;14;15;10;6
05454;04;URU;6;9;7;10;10;14;16;15;9;11;7;10
05455;02;URY;4;2;2;4;5;6;8;6;5;5;4;4
05456;01;ZOL;2;1;2;2;2;4;4;4;2;3;2;1
05457;04;WLO;4;10;4;9;12;17;22;17;12;10;7;7
05458;03;WLO;4;3;4;9;9;12;12;12;9;8;3;4
05459;04;TAR;6;10;6;11;12;13;19;16;14;9;7;8
05460;03;URY;3;4;4;10;9;12;15;9;7;7;7;6
05461;03;SRO;7;5;5;9;7;10;13;13;9;9;6;7
05462;02;TAR;4;3;3;4;4;8;8;8;5;5;4;2
05463;03;TAR;4;3;6;6;9;12;16;10;8;7;4;6
05464;04;ZOL;9;4;6;13;10;12;19;16;8;8;4;7
05465;04;WOL;5;4;8;9;9;18;17;18;14;8;7;5
05466;04;WAW;9;7;9;14;13;14;22;17;8;11;9;5
05467;03;TAR;6;6;3;8;6;10;16;12;7;6;6;6
05468;04;PRA;9;7;4;12;8;18;18;16;11;14;4;7
05469;02;ZOL;4;3;3;4;5;6;9;8;5;5;3;4
05470;01;BIE;1;2;1;2;2;3;5;3;3;2;2;1
05471;02;WLO;3;3;4;4;6;6;10;7;5;4;3;3
05472;03;MOK;4;3;3;8;8;13;15;10;9;7;7;4
05473;03;WES;3;5;4;9;7;10;15;12;10;9;5;7
05474;02;BIA;3;4;4;4;6;6;9;6;5;4;4;3
05475;02;WLO;2;4;4;5;5;7;9;8;6;6;2;3
05476;05;URU;11;6;7;17;12;21;20;18;13;15;8;10
05477;05;PRA;5;9;5;16;11;16;24;21;11;10;12;10
05478;03;BIE;7;6;5;6;8;9;13;13;6;8;5;3
05479;04;BEM;5;6;8;12;13;16;18;13;9;14;7;8
05480;01;WOL;2;1;1;2;2;4;5;3;3;2;1;1
05481;03;URY;3;5;6;6;6;11;16;10;6;6;7;6
05482;05;OCH;9;11;8;16;15;22;24;18;13;14;12;9
05483;05;PRA;8;10;7;12;10;16;21;21;16;13;9;8
05484;03;BIE;5;7;4;8;7;9;16;10;8;6;5;7
05485;03;TAR;5;3;3;7;7;12;14;13;6;7;6;3
05486;02;SRO;2;3;2;5;5;8;10;7;5;4;2;3
05487;02;URY;4;3;3;5;6;6;8;6;5;5;2;3
05488;03;REM;3;7;3;7;9;13;14;10;8;7;4;3
05489;01;URY;1;2;1;3;3;3;4;4;3;2;2;2
05490;06;BIA;13;8;10;13;12;26;26;20;19;14;10;7
05491;03;MOK;7;6;6;6;6;9;16;9;9;6;4;7
05492;03;BIE;4;5;5;6;7;9;14;9;10;6;6;4
05493;04;WES;10;9;9;12;14;17;18;13;9;13;8;5
05494;03;BIA;7;4;3;10;9;11;16;9;9;6;5;3
05495;02;BIA;3;2;3;6;6;7;10;8;5;5;4;2
05496;02;WOL;4;3;3;6;4;6;10;7;4;5;4;4
